dbn,school_name,school_type,enrollment,survey_pp_ri,survey_pp_ct,survey_pp_se,survey_pp_es,survey_pp_sf,survey_pp_tr,qr_1_1,qr_1_2,qr_2_2,qr_3_4,qr_4_2,qr_1_4,qr_1_3,qr_3_1,qr_4_1,qr_5_1,dates_of_review,rating_ela_grade_8_pct_rs,rating_mth_grade_8_pct_rs,gender_female_pct,gender_male_pct,ell,iep,cap_sc_pct,borough,year,total_enrollment,grade_3k,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,female,female_1,male,male_1,asian,asian_1,black,black_1,hispanic,hispanic_1,multi_racial,multi_racial_1,native_american,native_american_1,white,white_1,missing_race_ethnicity_data,missing_race_ethnicity_data_1,students_with_disabilities,students_with_disabilities_1,english_language_learners,english_language_learners_1,poverty,poverty_1,economic_need_index
27Q400,August Martin High School,High School,374,0.83,0.98,0.79,0.99,0.9,0.96,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,2018-04-01T00:00:00.000,2.44,2.24,0.414,0.586,0.048,0.23,0.0,Queens,2017-18,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,99.0,63.0,76.0,142.0,0.425,192.0,0.575,34.0,0.102,229.0,0.686,45.0,0.135,3.0,0.009,16.0,0.048,4.0,0.012,3.0,0.009,74.0,0.222,27.0,0.081,288.0,0.862,0.7659999999999999
27Q475,Richmond Hill High School,High School,1613,0.72,0.8,0.67,0.93,0.84,0.88,Well Developed,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,Well Developed,2018-03-01T00:00:00.000,2.69,2.57,0.461,0.539,0.193,0.148,0.04,Queens,2017-18,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,462.0,343.0,385.0,769.0,0.457,912.0,0.543,533.0,0.317,204.0,0.121,788.0,0.469,2.0,0.001,75.0,0.045,69.0,0.041,10.0,0.006,240.0,0.143,415.0,0.247,,0.81,0.7929999999999999
27Q480,John Adams High School,High School,2492,0.75,0.8,0.69,0.81,0.88,0.87,Well Developed,Proficient,Proficient,Proficient,Well Developed,Well Developed,Proficient,Proficient,Well Developed,Well Developed,2017-05-01T00:00:00.000,2.72,2.5,0.466,0.534,0.122,0.134,0.04,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27Q650,"High School for Construction Trades, Engineering a",High School,1093,0.77,0.87,0.74,0.84,0.87,0.86,Well Developed,Well Developed,Proficient,Well Developed,Well Developed,No Data,No Data,No Data,No Data,No Data,2015-03-13T00:00:00.000,3.26,3.31,0.355,0.645,0.016,0.167,0.0,Queens,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28Q157,J.H.S. 157 Stephen A. Halsey,High School,36,0.9,0.85,0.87,0.89,0.91,0.93,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2020-03-01T00:00:00.000,3.01,2.85,0.528,0.472,0.028,0.306,0.139,Queens,2019-20,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,560.0,544.0,36.0,0.0,0.0,0.0,842.0,0.499,845.0,0.501,406.0,0.241,136.0,0.081,393.0,0.233,55.0,0.033,12.0,0.007,685.0,0.406,0.0,0.0,240.0,0.142,135.0,0.08,918.0,0.544,0.504
28Q167,Metropolitan Expeditionary Learning School,High School,446,0.8,0.93,0.73,0.95,0.9,0.93,Well Developed,Well Developed,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2019-11-01T00:00:00.000,2.9,2.76,0.48,0.52,0.018,0.206,0.013,Queens,2019-20,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,120.0,123.0,116.0,104.0,103.0,390.0,0.473,434.0,0.527,161.0,0.195,130.0,0.158,333.0,0.404,21.0,0.025,39.0,0.047,134.0,0.163,6.0,0.007,165.0,0.2,21.0,0.025,557.0,0.6759999999999999,0.542
28Q284,York Early College Academy,High School,364,0.86,0.87,0.76,0.89,0.91,0.9,Well Developed,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2020-01-01T00:00:00.000,3.45,3.69,0.563,0.437,0.005,0.093,0.005,Queens,2019-20,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,89.0,96.0,94.0,97.0,92.0,81.0,350.0,0.548,289.0,0.452,165.0,0.258,321.0,0.502,65.0,0.102,5.0,0.008,64.0,0.1,5.0,0.008,14.0,0.022,75.0,0.117,3.0,0.005,475.0,0.743,0.526
28Q310,Queens Collegiate: A College Board School,High School,401,0.74,0.71,0.71,0.8,0.89,0.84,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,2018-04-01T00:00:00.000,2.81,2.7,0.506,0.494,0.112,0.122,0.007,Queens,2017-18,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,79.0,76.0,110.0,125.0,85.0,104.0,326.0,0.486,345.0,0.514,187.0,0.279,313.0,0.466,107.0,0.159,2.0,0.003,42.0,0.063,11.0,0.016,9.0,0.013,112.0,0.167,51.0,0.076,590.0,0.879,0.6859999999999999
28Q325,Hillside Arts & Letters Academy,High School,452,0.87,0.88,0.74,0.87,0.82,0.92,Well Developed,Well Developed,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2017-03-01T00:00:00.000,2.67,2.41,0.551,0.449,0.119,0.188,0.002,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28Q328,High School for Community Leadership,High School,456,,,,0.97,0.92,1.0,Proficient,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,Proficient,2020-01-01T00:00:00.000,2.87,2.65,0.454,0.546,0.127,0.164,0.0,Queens,2019-20,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,128.0,100.0,207.0,0.454,249.0,0.546,107.0,0.235,149.0,0.327,137.0,0.3,3.0,0.007,15.0,0.033,24.0,0.053,21.0,0.046,75.0,0.164,61.0,0.134,330.0,0.7240000000000001,0.687
28Q350,Jamaica Gateway to the Sciences,High School,483,,,,,,,Proficient,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,Proficient,2020-03-01T00:00:00.000,2.89,2.98,0.484,0.516,0.091,0.141,0.002,Queens,2019-20,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,123.0,118.0,106.0,234.0,0.484,249.0,0.516,165.0,0.342,168.0,0.348,84.0,0.174,3.0,0.006,23.0,0.048,16.0,0.033,24.0,0.05,69.0,0.143,44.0,0.091,351.0,0.727,0.701
28Q440,Forest Hills High School,High School,3705,0.72,0.78,0.69,0.82,0.81,0.86,Proficient,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Proficient,Proficient,Proficient,Well Developed,2017-05-01T00:00:00.000,3.17,3.23,0.508,0.492,0.082,0.167,0.034,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28Q505,Hillcrest High School,High School,3091,0.75,0.79,0.78,0.8,0.82,0.85,Developing,Proficient,Developing,Proficient,Proficient,Well Developed,Well Developed,Proficient,Well Developed,Proficient,2020-02-01T00:00:00.000,2.86,2.77,0.499,0.501,0.171,0.106,0.039,Queens,2019-20,3091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,833.0,682.0,661.0,1543.0,0.499,1548.0,0.501,985.0,0.319,797.0,0.258,1063.0,0.344,10.0,0.003,144.0,0.047,91.0,0.029,1.0,0.0,347.0,0.112,532.0,0.172,,0.8290000000000001,0.767
28Q620,Thomas A. Edison Career and Technical Education Hi,High School,2224,0.75,0.8,0.74,0.81,0.81,0.85,Proficient,Proficient,Proficient,Well Developed,Proficient,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,2017-05-01T00:00:00.000,3.39,3.51,0.368,0.632,0.023,0.138,0.048,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28Q680,Queens Gateway to Health Sciences Secondary School,High School,421,0.74,0.62,0.65,0.62,0.77,0.7,Well Developed,Proficient,Proficient,Well Developed,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,2017-12-01T00:00:00.000,3.49,3.54,0.584,0.416,0.007,0.128,0.0,Queens,2017-18,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,95.0,83.0,105.0,105.0,99.0,101.0,377.0,0.546,312.0,0.452,349.0,0.506,187.0,0.271,67.0,0.097,2.0,0.003,41.0,0.059,29.0,0.042,15.0,0.022,82.0,0.119,9.0,0.013,436.0,0.632,0.555
28Q686,Queens Metropolitan High School,High School,1144,0.77,0.87,0.75,0.82,0.72,0.83,Proficient,Proficient,Proficient,Well Developed,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,2018-05-01T00:00:00.000,3.07,2.9,0.497,0.503,0.038,0.182,0.052,Queens,2017-18,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,290.0,292.0,255.0,516.0,0.473,575.0,0.527,108.0,0.099,36.0,0.033,490.0,0.449,6.0,0.005,4.0,0.004,447.0,0.41,0.0,0.0,169.0,0.155,34.0,0.031,673.0,0.617,0.478
28Q687,Queens High School for the Sciences at York Colleg,High School,480,0.82,0.66,0.77,0.55,0.81,0.73,Proficient,Proficient,Proficient,Well Developed,Proficient,Well Developed,Well Developed,Proficient,Proficient,Proficient,2018-02-01T00:00:00.000,4.04,4.3,0.442,0.558,0.0,0.002,0.0,Queens,2017-18,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,117.0,113.0,111.0,209.0,0.442,264.0,0.558,383.0,0.81,20.0,0.042,20.0,0.042,1.0,0.002,3.0,0.006,28.0,0.059,18.0,0.038,0.0,0.0,0.0,0.0,305.0,0.645,0.47700000000000004
28Q690,High School for Law Enforcement and Public Safety,High School,395,0.73,0.78,0.69,0.83,0.82,0.83,Proficient,Proficient,Proficient,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,2017-03-01T00:00:00.000,2.59,2.4,0.511,0.489,0.061,0.218,0.094,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28Q896,"Young Women's Leadership School, Queens",High School,307,0.8,0.82,0.68,0.78,0.85,0.85,Well Developed,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2018-10-01T00:00:00.000,3.36,3.26,1.0,0.0,0.023,0.153,0.003,Queens,2018-19,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,86.0,74.0,83.0,70.0,71.0,75.0,547.0,1.0,0.0,0.0,213.0,0.389,223.0,0.408,64.0,0.117,2.0,0.004,15.0,0.027,14.0,0.026,16.0,0.029,84.0,0.154,9.0,0.016,394.0,0.72,0.598
29Q243,Institute for Health Professions at Cambria Height,High School,449,0.83,0.96,0.78,0.97,0.86,0.95,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,2017-01-01T00:00:00.000,2.86,2.58,0.659,0.341,0.1,0.107,0.011,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29Q248,Queens Preparatory Academy,High School,277,0.68,0.68,0.71,0.7,0.86,0.86,Proficient,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,2017-03-01T00:00:00.000,2.49,2.2,0.422,0.578,0.105,0.162,0.007,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29Q259,Pathways College Preparatory School: A College Boa,High School,339,0.7,0.77,0.66,0.8,0.9,0.9,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2019-03-01T00:00:00.000,2.84,2.47,0.469,0.531,0.027,0.156,0.027,Queens,2018-19,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,80.0,72.0,92.0,91.0,75.0,95.0,289.0,0.491,299.0,0.509,39.0,0.066,494.0,0.84,29.0,0.049,5.0,0.009,12.0,0.02,7.0,0.012,2.0,0.003,88.0,0.15,18.0,0.031,448.0,0.762,0.493
29Q265,Excelsior Preparatory High School,High School,422,0.87,0.97,0.87,0.93,0.91,0.94,Proficient,Proficient,Proficient,Well Developed,Well Developed,Proficient,Well Developed,Proficient,Well Developed,Proficient,2019-04-01T00:00:00.000,2.68,2.31,0.422,0.578,0.057,0.178,0.04,Queens,2018-19,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,80.0,149.0,107.0,197.0,0.45,241.0,0.55,11.0,0.025,361.0,0.824,35.0,0.08,1.0,0.002,5.0,0.011,11.0,0.025,14.0,0.032,70.0,0.16,34.0,0.078,369.0,0.8420000000000001,0.593
29Q272,George Washington Carver High School for the Scien,High School,390,0.97,0.96,0.93,0.95,0.81,0.96,Proficient,Developing,Developing,Well Developed,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,2018-05-01T00:00:00.000,2.73,2.45,0.513,0.487,0.023,0.172,0.028,Queens,2017-18,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,134.0,83.0,135.0,249.0,0.532,219.0,0.468,25.0,0.053,349.0,0.746,74.0,0.158,0.0,0.0,10.0,0.021,3.0,0.006,7.0,0.015,73.0,0.156,31.0,0.066,344.0,0.735,0.672
29Q283,Preparatory Academy for Writers: A College Board S,High School,347,,,,0.86,0.81,0.87,Proficient,Proficient,Proficient,Well Developed,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,2018-11-01T00:00:00.000,2.9,2.7,0.524,0.476,0.035,0.144,0.026,Queens,2018-19,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,58.0,70.0,80.0,102.0,95.0,94.0,298.0,0.516,280.0,0.484,19.0,0.033,518.0,0.896,34.0,0.059,0.0,0.0,4.0,0.007,2.0,0.003,1.0,0.002,93.0,0.161,17.0,0.029,418.0,0.723,0.535
29Q313,Benjamin Franklin High School for Finance & Inform,High School,413,0.75,0.68,0.65,0.66,0.9,0.74,Developing,Developing,Developing,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Developing,2016-11-01T00:00:00.000,2.65,2.41,0.3,0.7,0.111,0.177,0.039,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29Q326,Cambria Heights Academy,High School,370,0.77,0.92,0.71,0.94,0.88,0.93,Proficient,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Proficient,Proficient,Proficient,Proficient,2018-04-01T00:00:00.000,2.64,2.39,0.424,0.576,0.081,0.189,0.008,Queens,2017-18,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,81.0,93.0,81.0,175.0,0.496,178.0,0.504,32.0,0.091,262.0,0.742,26.0,0.074,3.0,0.008,10.0,0.028,6.0,0.017,14.0,0.04,64.0,0.181,21.0,0.059,262.0,0.742,0.579
29Q327,Eagle Academy for Young Men III,High School,224,0.72,0.76,0.65,0.85,0.94,0.84,Proficient,Proficient,Proficient,Proficient,Developing,Proficient,Proficient,Proficient,Proficient,Proficient,2018-05-01T00:00:00.000,2.59,2.44,0.0,1.0,0.0,0.214,0.022,Queens,2017-18,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,82.0,74.0,100.0,73.0,73.0,52.0,0.0,0.0,531.0,1.0,7.0,0.013,470.0,0.885,17.0,0.032,0.0,0.0,14.0,0.026,10.0,0.019,13.0,0.024,137.0,0.258,4.0,0.008,391.0,0.736,0.5489999999999999
29Q492,"Mathematics, Science Research and Technology Magne",High School,401,0.8,0.85,0.76,0.88,0.88,0.89,Well Developed,Proficient,Proficient,Well Developed,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,2017-05-01T00:00:00.000,2.6,2.44,0.349,0.651,0.17,0.105,0.0,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29Q498,Humanities & Arts Magnet High School,High School,372,0.46,0.75,0.75,0.83,0.97,0.88,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,2018-02-01T00:00:00.000,2.65,2.27,0.543,0.457,0.097,0.164,0.005,Queens,2017-18,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,128.0,107.0,106.0,250.0,0.551,204.0,0.449,21.0,0.046,354.0,0.78,62.0,0.137,1.0,0.002,9.0,0.02,7.0,0.015,0.0,0.0,68.0,0.15,45.0,0.099,382.0,0.841,0.677
30Q258,Energy Tech High School,High School,512,0.79,0.89,0.71,0.91,0.87,0.91,Proficient,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,Well Developed,2019-01-01T00:00:00.000,2.99,3.02,0.229,0.771,0.045,0.162,0.0,Queens,2018-19,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,118.0,108.0,190.0,120.0,0.225,413.0,0.775,90.0,0.169,49.0,0.092,308.0,0.578,4.0,0.008,3.0,0.006,65.0,0.122,14.0,0.026,87.0,0.163,14.0,0.026,391.0,0.7340000000000001,0.637
30Q286,"Young Women's Leadership School, Astoria",High School,316,0.88,0.8,0.76,0.65,0.91,0.7,Well Developed,Proficient,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,Proficient,Well Developed,Proficient,2017-01-01T00:00:00.000,3.33,3.32,1.0,0.0,0.025,0.168,0.003,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Q301,Academy for Careers in Television and Film,High School,548,0.82,0.88,0.84,0.94,0.91,0.97,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,No Data,No Data,No Data,No Data,No Data,2015-11-17T00:00:00.000,3.08,2.91,0.484,0.516,0.035,0.206,0.0,Queens,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Q445,William Cullen Bryant High School,High School,2287,0.71,0.66,0.65,0.67,0.82,0.75,Proficient,Developing,Developing,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,2017-03-01T00:00:00.000,2.86,2.73,0.447,0.553,0.157,0.144,0.019,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Q450,Long Island City High School,High School,2204,0.68,0.79,0.66,0.84,0.87,0.86,Well Developed,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,Well Developed,2018-03-01T00:00:00.000,2.81,2.65,0.499,0.501,0.1,0.171,0.006,Queens,2017-18,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,618.0,400.0,275.0,1182.0,0.524,1074.0,0.476,342.0,0.152,235.0,0.104,1485.0,0.658,7.0,0.003,15.0,0.007,147.0,0.065,25.0,0.011,356.0,0.158,264.0,0.117,,0.807,0.802
30Q501,Frank Sinatra School of the Arts High School,High School,851,0.91,0.84,0.77,0.87,0.92,0.96,Well Developed,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,2019-04-01T00:00:00.000,3.57,3.57,0.677,0.323,0.005,0.186,0.0,Queens,2018-19,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,218.0,190.0,187.0,589.0,0.691,264.0,0.309,97.0,0.114,113.0,0.132,282.0,0.331,16.0,0.019,7.0,0.008,306.0,0.359,32.0,0.038,160.0,0.188,7.0,0.008,334.0,0.392,0.364
30Q502,Information Technology High School,High School,976,0.74,0.77,0.7,0.78,0.89,0.84,Proficient,Developing,Developing,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,Proficient,2016-11-01T00:00:00.000,2.76,2.69,0.268,0.732,0.058,0.18,0.045,Queens,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Q555,Newcomers High School,High School,792,0.77,0.88,0.92,0.9,0.88,0.94,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,No Data,No Data,No Data,No Data,No Data,2015-05-29T00:00:00.000,1.79,2.21,0.457,0.543,0.697,0.013,0.0,Queens,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Q575,Academy of American Studies,High School,1025,0.79,0.68,0.77,0.68,0.79,0.8,Proficient,Proficient,Well Developed,Well Developed,Proficient,Proficient,Proficient,Proficient,Well Developed,Proficient,2018-03-01T00:00:00.000,3.5,3.56,0.596,0.404,0.016,0.076,0.0,Queens,2017-18,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,294.0,215.0,241.0,600.0,0.578,438.0,0.422,256.0,0.247,51.0,0.049,357.0,0.344,5.0,0.005,0.0,0.0,369.0,0.355,0.0,0.0,85.0,0.082,31.0,0.03,720.0,0.6940000000000001,0.552
30Q580,Baccalaureate School for Global Education,High School,436,0.88,0.82,0.81,0.78,0.85,0.88,Proficient,Proficient,Proficient,Developing,Proficient,Proficient,Proficient,Developing,Developing,Developing,2018-03-01T00:00:00.000,3.85,4.02,0.603,0.397,0.021,0.115,0.034,Queens,2017-18,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,119.0,141.0,86.0,55.0,76.0,316.0,0.585,224.0,0.415,249.0,0.461,20.0,0.037,92.0,0.17,23.0,0.043,2.0,0.004,154.0,0.285,0.0,0.0,27.0,0.05,6.0,0.011,237.0,0.439,0.396
31R028,The Eagle Academy for Young Men of Staten Island,High School,73,0.78,0.91,0.73,,,0.84,Proficient,Developing,Proficient,Proficient,Proficient,Well Developed,Proficient,Proficient,Well Developed,Proficient,2017-02-01T00:00:00.000,2.32,2.09,0.0,1.0,0.082,0.452,0.11,Staten Island,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31R047,CSI High School for International Studies,High School,487,0.87,0.85,0.78,0.89,0.91,0.89,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,No Data,No Data,No Data,No Data,No Data,2015-04-21T00:00:00.000,3.47,3.42,0.585,0.415,0.002,0.154,0.008,Staten Island,2014-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31R064,Gaynor McCown Expeditionary Learning School,High School,420,0.69,0.86,0.7,0.94,0.88,0.91,Well Developed,Proficient,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,2018-05-01T00:00:00.000,3.03,2.81,0.564,0.436,0.014,0.298,0.069,Staten Island,2017-18,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,109.0,94.0,110.0,240.0,0.547,197.0,0.449,12.0,0.027,34.0,0.077,97.0,0.221,9.0,0.021,1.0,0.002,286.0,0.651,0.0,0.0,111.0,0.253,2.0,0.005,202.0,0.46,0.349
31R080,The Michael J. Petrides School,High School,470,0.78,0.87,0.68,0.91,0.95,0.9,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,No Data,No Data,No Data,No Data,No Data,2016-05-24T00:00:00.000,3.09,2.96,0.464,0.536,0.004,0.285,0.028,Staten Island,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31R440,New Dorp High School,High School,3106,0.78,0.84,0.75,0.9,0.86,0.92,Well Developed,Proficient,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Well Developed,Proficient,Well Developed,2018-05-01T00:00:00.000,3.0,2.83,0.485,0.515,0.048,0.23,0.059,Staten Island,2017-18,3045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,810.0,890.0,442.0,1477.0,0.485,1567.0,0.515,275.0,0.09,319.0,0.105,843.0,0.277,24.0,0.008,10.0,0.003,1545.0,0.507,29.0,0.01,672.0,0.221,134.0,0.044,,0.606,0.546
31R445,Port Richmond High School,High School,1564,0.82,0.92,0.77,0.94,0.88,0.94,Proficient,Developing,Developing,Proficient,Developing,Proficient,Developing,Proficient,Proficient,Developing,2018-04-01T00:00:00.000,2.74,2.5,0.484,0.516,0.099,0.295,0.088,Staten Island,2017-18,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,418.0,347.0,450.0,742.0,0.479,807.0,0.521,114.0,0.074,353.0,0.228,682.0,0.44,17.0,0.011,11.0,0.007,372.0,0.24,0.0,0.0,406.0,0.262,123.0,0.079,,0.748,0.713
31R450,Curtis High School,High School,2475,0.76,0.81,0.68,0.82,0.83,0.89,Proficient,Developing,Proficient,Well Developed,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,2018-03-01T00:00:00.000,2.88,2.66,0.571,0.429,0.085,0.183,0.014,Staten Island,2017-18,2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,848.0,513.0,398.0,1437.0,0.555,1150.0,0.445,166.0,0.064,934.0,0.361,1051.0,0.406,16.0,0.006,16.0,0.006,387.0,0.15,17.0,0.007,491.0,0.19,206.0,0.08,,0.772,0.735
31R455,Tottenville High School,High School,3694,0.72,0.76,0.68,0.79,0.84,0.81,Proficient,Proficient,Proficient,Well Developed,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,2018-03-01T00:00:00.000,3.2,3.21,0.512,0.488,0.017,0.209,0.045,Staten Island,2017-18,3808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,987.0,920.0,953.0,1909.0,0.501,1898.0,0.498,213.0,0.056,60.0,0.016,453.0,0.119,9.0,0.002,11.0,0.003,3020.0,0.793,42.0,0.011,734.0,0.193,47.0,0.012,,0.37200000000000005,0.321
31R460,Susan E. Wagner High School,High School,3434,0.75,0.65,0.69,0.6,0.8,0.74,Proficient,Proficient,Proficient,Well Developed,Proficient,Well Developed,Well Developed,Proficient,Proficient,Proficient,2018-04-01T00:00:00.000,3.19,3.05,0.5,0.5,0.031,0.22,0.072,Staten Island,2017-18,3284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,880.0,762.0,802.0,1651.0,0.503,1633.0,0.497,474.0,0.144,364.0,0.111,883.0,0.269,19.0,0.006,19.0,0.006,1523.0,0.464,2.0,0.001,718.0,0.219,90.0,0.027,,0.568,0.516
31R600,Ralph R. McKee Career and Technical Education High,High School,830,0.73,0.79,0.63,0.82,0.89,0.83,Proficient,Developing,Developing,Proficient,Proficient,Well Developed,Proficient,Proficient,Proficient,Proficient,2017-02-01T00:00:00.000,2.68,2.48,0.217,0.783,0.052,0.333,0.088,Staten Island,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
